block_height,timestamp,nonce,block_hash,difficulty,target,size,weight,reward,subsidy,fees,tx_count
947078,1777417668,175730967,00000000000000000001d3dc62ba165df526553a7bc0c68237e6932a390defab,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1601507,3993662,313467858,312500000,967858,6165
947079,1777419324,2116001678,0000000000000000000082d3cfdc2738e5d71200a6b3981f3e45ba9d4a9bfcb5,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1596225,3994029,315315024,312500000,2815024,3793
947080,1777419999,3265931281,0000000000000000000079cd66d9bb944cc47e19491cf22d0849593c296b97dc,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1917737,3992894,314362459,312500000,1862459,4326
947081,1777420100,1343300314,0000000000000000000050ee8b443cfd78a198ab8ddacfe4855deea615d6e8ee,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1776363,3993243,313108718,312500000,608718,6141
947082,1777421116,4000669372,00000000000000000000bbe8bb7fb98e29e311216728341261dbf634d63f7cb3,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1680775,3993979,314742774,312500000,2242774,3542
947083,1777421452,657905025,0000000000000000000080b0a015458a38d031f9eb0ab5f8dbcebccde09f2f02,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1728172,3993703,313412035,312500000,912035,6125
947084,1777421574,479223957,000000000000000000011f4c8f070f7d84ca8de7919d5c7b3fd915d83ffab373,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1830123,3993234,313014474,312500000,514474,6541
947085,1777422674,1343736148,00000000000000000001f8e670ed008b126934ef7cdd4ed2640e16800d1a19d5,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1715704,3993562,314853390,312500000,2353390,3432
947086,1777425056,664208746,00000000000000000001c0a377eecfa5b3b7826a6a009bcc0886ccc3b52356aa,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1549874,3993419,316283575,312500000,3783575,3646
947087,1777425295,1411263657,00000000000000000001cbcbbf50b9548f5c6a913f6424296d73e8536f242735,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2088631,3993373,313616924,312500000,1116924,2689
947088,1777425328,1116535574,0000000000000000000086690e0648f37e3dd9a0bda774eaa2f01f7e6527e8fd,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1720106,3993653,312853771,312500000,353771,7031
947089,1777425687,2018678098,00000000000000000000b6f9a5395d7f9c8cabc50510beab5c4b2e7d0882688c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1749967,3993646,313645597,312500000,1145597,4956
947090,1777425910,3405255750,0000000000000000000088121919e7850ff1c4c90246597aeee37d9c7d240791,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1669943,3993590,313154224,312500000,654224,6599
947091,1777426633,1212080752,000000000000000000021303641d5f382f4573bcad008e1b99f40fe4a2d18851,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1681925,3993869,314110474,312500000,1610474,4768
947092,1777427527,1496318039,00000000000000000000440932045f646d648c2a461bccf0092d6f5812af32df,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1700960,3993581,314415124,312500000,1915124,5132
947093,1777428592,1247129154,00000000000000000001c2fa540f2f9ac9b83913fe54d1d20571b2f795f193ed,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2113706,3993350,314950914,312500000,2450914,2819
947094,1777429426,3454161972,00000000000000000000c11ed68a3570f100d07293f2f1d33e6baa6701a58875,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1966948,3992881,314058159,312500000,1558159,4039
947095,1777431137,4188285016,000000000000000000010d80d25da1d25105ce73fc23291abd7ad3b1d32633c4,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1663261,3998314,315222378,312500000,2722378,3378
947096,1777431790,3857998145,00000000000000000000fda0d2731641374b275d908cfe5780a4ec2d50610312,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1883065,3993748,314716432,312500000,2216432,3034
947097,1777431737,224219161,00000000000000000001de19adef8bfa87477ca63b5b6ec57096f5818ef7a14b,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1716879,3994020,312883503,312500000,383503,6927
947098,1777434193,1345595427,00000000000000000001be1d087a30c92b4698be4f582cb9536caa4320738c3d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1539160,3993631,316423080,312500000,3923080,3388
947099,1777434283,340216110,00000000000000000000fe56b1ba19e86ab5fc9f1f5730f6b71f91cbe2166a8f,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1907975,3993932,313334752,312500000,834752,4508
947100,1777435190,2973216179,0000000000000000000019c315660b16bcd013bf99085d20566a79da5bd0e2b8,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1968162,3993684,314787127,312500000,2287127,3117
947101,1777435993,360832463,00000000000000000000dd699e0a851b099f4c7183ef3f9bd97f76afff6080f9,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1965441,3993867,314272516,312500000,1772516,3197
947102,1777438392,4168341607,00000000000000000000b1d6bf7bb7b4136e467234f1a5230dd49e51e43aeb29,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1465638,3993846,316062984,312500000,3562984,3158
947103,1777438785,102633587,00000000000000000001a1edc2f28c2ad6aeac79957c60270f82a564ce60ba31,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1450721,3998306,314256461,312500000,1756461,1746
947104,1777439793,2544133365,00000000000000000001ddfb56f0437c1b3751b5298192c78fb9660323351ea2,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1633357,3993673,314988909,312500000,2488909,2465
947105,1777439874,1482616146,000000000000000000011422839493c2b2a12a93e8be9199ebe320dae753b3de,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2607530,3993899,313263820,312500000,763820,3577
947106,1777440778,827298768,000000000000000000017ba34f7b50ce2bb38846b7c81f938680bcc52e9355c5,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2108618,3993710,314454398,312500000,1954398,3554
947107,1777440831,2999674455,00000000000000000001e45f37bc3fde6238d9eb0fcc5ec27f74af3fb216a674,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,37732,100099,312563684,312500000,63684,135
947108,1777440859,1752094032,000000000000000000012eb10d0fba2717cc09fa6eef08318f11c8a6581e0086,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1930678,3993334,312875617,312500000,375617,6221
947109,1777441690,3004997166,00000000000000000001bbcc21c9cd01c30e32a11efa123fcc8e1a5a45d81628,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1071498,2510550,314072522,312500000,1572522,2003
947110,1777442273,997988275,000000000000000000020ed87ac0a4189b6c36ba836012ea865c2b8810f02db4,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1293453,3998358,314242208,312500000,1742208,1280
947111,1777442518,1231739099,000000000000000000008c5983ac92f0ab07ea8f1b7d110d13d1466b09a7c310,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1866730,3998287,313921232,312500000,1421232,1398
947112,1777443151,3738590112,0000000000000000000034b5713c05fadc569e07e35fc669fc4e73e6fce84b07,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2484003,3993279,314056741,312500000,1556741,2432
947113,1777444029,3164975814,000000000000000000001cb77cd67ea96a410707e2cf90cd48a1b85bb2878cec,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1256772,2922729,314314774,312500000,1814774,2114
947114,1777444453,345739323,000000000000000000019f422e12cc5a34c783488e9ee372332809135a0c1961,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2972381,3994040,313596823,312500000,1096823,1888
947115,1777444852,2857203375,0000000000000000000212c2e38f063979c1ac7b58b2c83e6fd1385a13c270f0,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,713444,1533131,313433026,312500000,933026,1130
947116,1777445757,160750294,00000000000000000001be261beb4531d4c2a442cd603cfac01d8bc1c604e007,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1801313,3993674,314713167,312500000,2213167,2419
947117,1777445992,3487351162,000000000000000000014829e537ab2338719e02adef800bbefbc940b026aa01,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2268303,3992964,313237028,312500000,737028,4305
947118,1777446584,923452548,0000000000000000000063294338afedf55ada231f645335b57479446a30f9c6,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1290557,2978114,314210744,312500000,1710744,1995
947119,1777447140,3643033781,000000000000000000017b9c110c661f6448eb698e1d2b90c5a81d685431fed8,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2460744,3998259,314017936,312500000,1517936,2755
947120,1777447743,1636778117,00000000000000000001660ea8546cbc4f08bb637c893ea95780bc218fa3001d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1542551,3032264,314309553,312500000,1809553,1688
947121,1777448934,2145254554,00000000000000000001412547575ee9b38e35aaa18a3c3c81dac7ae7f85b339,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1610887,3998173,315530612,312500000,3030612,3179
947122,1777449385,65001705,00000000000000000001c04b6db36b65ed6a7cacabc18858501e254d5638702c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2478065,3997865,313821336,312500000,1321336,2859
947123,1777449470,3458593584,00000000000000000001f23a0a254d7d9f2b268ebec2278c3419792e23e2a78c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,237057,377904,312722063,312500000,222063,290
947124,1777451360,1093974702,00000000000000000001d74c7bf940205aff01f1cab58944914ab326d6fd73f1,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1639046,3993644,316179855,312500000,3679855,3646
947125,1777452314,2272313738,000000000000000000010da55c7374a7a6195ff748887818bd848a2c6734019d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1683440,3992765,315334945,312500000,2834945,2903
947126,1777453175,1140865364,000000000000000000007c907a926ac31cec55c6a9b858c84f13db8a04990334,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1719337,3998332,315010589,312500000,2510589,3495
947127,1777454664,1060344073,00000000000000000001bfbc78d173e1fe833588716a945625817f3d0f849a73,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1674942,3993603,316047796,312500000,3547796,3745
947128,1777454896,2069408898,0000000000000000000077bd95487d4eac60772e2c762269a465c8d9c59d7f7e,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1572003,2664831,313408402,312500000,908402,1611
947129,1777454999,2465760301,00000000000000000001ff30e5191564623d79d1060c2f83602bdb9c94d9f136,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,3418594,3994057,313497060,312500000,997060,856
947130,1777456012,2801782056,00000000000000000000c5e006b2a8e62948b90ef553e77e908c3ca9d859d3c7,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1740725,3993950,315131426,312500000,2631426,3265
947131,1777456964,3095271869,000000000000000000003fe80d18de05ba2866b81df81b97a681b6579521b9ea,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1856965,3993268,314843150,312500000,2343150,2013
947132,1777457565,1364050889,00000000000000000000b0227dd36805a3eafa30b286ffa4365ddb9a41e8848d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2068915,3993703,315216193,312500000,2716193,2861
947133,1777458204,4059887607,000000000000000000009360e162b93195e5ee59973a17c26b71587e9badac90,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2474225,3994007,314491871,312500000,1991871,2363
947134,1777459538,2518836978,0000000000000000000150b597e949830f2705b465436e5891b49ff578dc779a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1648032,3993651,315724238,312500000,3224238,3502
947135,1777459946,1687791613,00000000000000000000454c813ec6d9f0fff4f67b2cdfd25097ae47d5366c79,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2136610,3998164,314153593,312500000,1653593,2249
947136,1777460575,2858414411,00000000000000000000585fac4a463600cc917b7cc6ce8b6543430747dbd53e,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2242822,3918136,314807659,312500000,2307659,2295
947137,1777460848,2359894360,00000000000000000001564d9bacc2c81162212d854afabdab01a1ecd0f129e5,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2936529,3993726,313697872,312500000,1197872,1791
947138,1777461198,830980535,000000000000000000007aca09e642a9b2fc35b301601e32fbaff5ae39879916,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1838515,3993514,313551586,312500000,1051586,5454
947139,1777461936,340107028,0000000000000000000113f0bee1b5cc37e4a60cfb2c7b958340faed7c37381a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2235421,3998332,314766478,312500000,2266478,2752
947140,1777462794,3547315986,000000000000000000019d45efeb80193ba2eee37aebe014bfd9cf01766313bf,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1811266,3993676,317780982,312500000,5280982,2886
947141,1777462966,3290089942,00000000000000000001f4232f3b5cb76488fed3e31755561c5a6e6e4895b6df,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2960658,3993585,313551430,312500000,1051430,2500
